Material,Z_Average,Z_Weighted_Average,Z_Max,Z_Min,Z_Std_dev,Z_Weighted_Std_dev,Electronegativity_Average,Electronegativity_Weighted_Average,Electronegativity_Max,Electronegativity_Min,Electronegativity_Std_dev,Electronegativity_Weighted_Std_dev,IonizationPotential_Average,IonizationPotential_Weighted_Average,IonizationPotential_Max,IonizationPotential_Min,IonizationPotential_Std_dev,IonizationPotential_Weighted_Std_dev,ElectronAffinity_Average,ElectronAffinity_Weighted_Average,ElectronAffinity_Max,ElectronAffinity_Min,ElectronAffinity_Std_dev,ElectronAffinity_Weighted_Std_dev,HOMO_Average,HOMO_Weighted_Average,HOMO_Max,HOMO_Min,HOMO_Std_dev,HOMO_Weighted_Std_dev,LUMO_Average,LUMO_Weighted_Average,LUMO_Max,LUMO_Min,LUMO_Std_dev,LUMO_Weighted_Std_dev,r_s_orbital_Average,r_s_orbital_Weighted_Average,r_s_orbital_Max,r_s_orbital_Min,r_s_orbital_Std_dev,r_s_orbital_Weighted_Std_dev,r_p_orbital_Average,r_p_orbital_Weighted_Average,r_p_orbital_Max,r_p_orbital_Min,r_p_orbital_Std_dev,r_p_orbital_Weighted_Std_dev,r_atomic_nonbonded_Average,r_atomic_nonbonded_Weighted_Average,r_atomic_nonbonded_Max,r_atomic_nonbonded_Min,r_atomic_nonbonded_Std_dev,r_atomic_nonbonded_Weighted_Std_dev,r_valence_lastorbital_Average,r_valence_lastorbital_Weighted_Average,r_valence_lastorbital_Max,r_valence_lastorbital_Min,r_valence_lastorbital_Std_dev,r_valence_lastorbital_Weighted_Std_dev,Valence_Average,Valence_Weighted_Average,Valence_Max,Valence_Min,Valence_Std_dev,Valence_Weighted_Std_dev,PeriodicColumn_upto18_Average,PeriodicColumn_upto18_Weighted_Average,PeriodicColumn_upto18_Max,PeriodicColumn_upto18_Min,PeriodicColumn_upto18_Std_dev,PeriodicColumn_upto18_Weighted_Std_dev,NumberUnfilledOrbitals_Average,NumberUnfilledOrbitals_Weighted_Average,NumberUnfilledOrbitals_Max,NumberUnfilledOrbitals_Min,NumberUnfilledOrbitals_Std_dev,NumberUnfilledOrbitals_Weighted_Std_dev,Polarizability_Average,Polarizability_Weighted_Average,Polarizability_Max,Polarizability_Min,Polarizability_Std_dev,Polarizability_Weighted_Std_dev,Heat of formation,Energy above convex hull
ISbSe,46.0,46.0,53,34,8.5245,14.7648,2.0,2.0,2,2,0.0,0.0,-9.6667,-9.6667,-8,-11,1.2472,2.1602,-2.0,-2.0,-1,-3,0.8165,1.4142,-5.6667,-5.6667,-4,-7,1.2472,2.1602,4.0,4.0,4,4,0.0,0.0,0.3333,0.3333,1,0,0.4714,0.8165,0.6667,0.6667,1,0,0.4714,0.8165,1.0,1.0,1,1,0.0,0.0,0.6667,0.6667,1,0,0.4714,0.8165,16.0,16.0,17,15,0.8165,1.4142,16.0,16.0,17,15,0.8165,1.4142,2.0,2.0,3,1,0.8165,1.4142,34.0,34.0,42,26,6.532,11.3137,-0.18,0.15
Sc2I2Se2,36.0,36.0,53,21,13.1403,22.7596,1.6667,1.6667,2,1,0.4714,0.8165,-9.3333,-9.3333,-7,-11,1.6997,2.9439,-1.6667,-1.6667,0,-3,1.2472,2.1602,-5.3333,-5.3333,-3,-7,1.6997,2.9439,2.6667,2.6667,4,0,1.8856,3.266,0.3333,0.3333,1,0,0.4714,0.8165,0.6667,0.6667,1,0,0.4714,0.8165,1.0,1.0,1,1,0.0,0.0,0.3333,0.3333,1,0,0.4714,0.8165,12.0,12.0,17,3,6.377,11.0454,12.0,12.0,17,3,6.377,11.0454,4.0,4.0,9,1,3.559,6.1644,55.6667,55.6667,107,26,36.4448,63.1242,-1.54,0.0
MoSTe,36.6667,36.6667,52,16,15.1731,26.2805,2.0,2.0,2,2,0.0,0.0,-8.6667,-8.6667,-6,-11,2.0548,3.559,-1.6667,-1.6667,-1,-2,0.4714,0.8165,-5.3333,-5.3333,-4,-7,1.2472,2.1602,2.3333,2.3333,4,0,1.6997,2.9439,0.3333,0.3333,1,0,0.4714,0.8165,0.6667,0.6667,1,0,0.4714,0.8165,1.0,1.0,1,1,0.0,0.0,0.3333,0.3333,1,0,0.4714,0.8165,9.3333,9.3333,16,6,4.714,8.165,12.6667,12.6667,16,6,4.714,8.165,3.3333,3.3333,6,2,1.8856,3.266,47.3333,47.3333,86,19,28.3118,49.0374,-0.55,0.06
NbSTe,36.3333,36.3333,52,16,15.0628,26.0896,1.6667,1.6667,2,1,0.4714,0.8165,-9.0,-9.0,-7,-11,1.633,2.8284,-1.3333,-1.3333,0,-2,0.9428,1.633,-5.3333,-5.3333,-4,-7,1.2472,2.1602,2.3333,2.3333,4,0,1.6997,2.9439,0.3333,0.3333,1,0,0.4714,0.8165,0.6667,0.6667,1,0,0.4714,0.8165,1.0,1.0,1,1,0.0,0.0,0.3333,0.3333,1,0,0.4714,0.8165,9.0,9.0,16,5,4.9666,8.6023,12.3333,12.3333,16,5,5.1854,8.9815,3.6667,3.6667,7,2,2.357,4.0825,54.0,54.0,106,19,37.4967,64.9461,-0.72,0.11
WOSe,38.6667,38.6667,74,8,27.1457,47.0177,2.3333,2.3333,3,2,0.4714,0.8165,-11.3333,-11.3333,-8,-16,3.3993,5.8878,-1.3333,-1.3333,0,-2,0.9428,1.633,-6.3333,-6.3333,-4,-9,2.0548,3.559,2.6667,2.6667,4,0,1.8856,3.266,0.3333,0.3333,1,0,0.4714,0.8165,0.3333,0.3333,1,0,0.4714,0.8165,0.6667,0.6667,1,0,0.4714,0.8165,0.0,0.0,0,0,0.0,0.0,14.0,14.0,20,6,5.8878,10.198,12.6667,12.6667,16,6,4.714,8.165,3.3333,3.3333,6,2,1.8856,3.266,35.3333,35.3333,75,5,29.3295,50.8003,-1.12,0.18
TiSSe,24.0,24.0,34,16,7.4833,12.9615,1.6667,1.6667,2,1,0.4714,0.8165,-9.3333,-9.3333,-7,-11,1.6997,2.9439,-1.3333,-1.3333,0,-2,0.9428,1.633,-5.6667,-5.6667,-4,-7,1.2472,2.1602,2.6667,2.6667,4,0,1.8856,3.266,0.3333,0.3333,1,0,0.4714,0.8165,0.3333,0.3333,1,0,0.4714,0.8165,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,8.6667,8.6667,16,4,5.2493,9.0921,12.0,12.0,16,4,5.6569,9.798,4.0,4.0,8,2,2.8284,4.899,45.6667,45.6667,92,19,32.887,56.962,-1.22,0.0
WSSe,41.3333,41.3333,74,16,24.2395,41.9841,2.0,2.0,2,2,0.0,0.0,-9.6667,-9.6667,-8,-11,1.2472,2.1602,-1.3333,-1.3333,0,-2,0.9428,1.633,-5.6667,-5.6667,-4,-7,1.2472,2.1602,2.6667,2.6667,4,0,1.8856,3.266,0.3333,0.3333,1,0,0.4714,0.8165,0.3333,0.3333,1,0,0.4714,0.8165,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,14.0,14.0,20,6,5.8878,10.198,12.6667,12.6667,16,6,4.714,8.165,3.3333,3.3333,6,2,1.8856,3.266,40.0,40.0,75,19,24.9132,43.1509,-0.72,0.01
TaSTe,47.0,47.0,73,16,23.5372,40.7676,1.6667,1.6667,2,1,0.4714,0.8165,-9.0,-9.0,-7,-11,1.633,2.8284,-1.3333,-1.3333,0,-2,0.9428,1.633,-5.0,-5.0,-3,-7,1.633,2.8284,2.3333,2.3333,4,0,1.6997,2.9439,0.3333,0.3333,1,0,0.4714,0.8165,0.6667,0.6667,1,0,0.4714,0.8165,1.0,1.0,1,1,0.0,0.0,0.3333,0.3333,1,0,0.4714,0.8165,13.6667,13.6667,19,6,5.5578,9.6264,12.3333,12.3333,16,5,5.1854,8.9815,3.6667,3.6667,7,2,2.357,4.0825,48.0,48.0,88,19,29.2233,50.6162,-0.67,0.07
TiSeTe,36.0,36.0,52,22,12.3288,21.3542,1.6667,1.6667,2,1,0.4714,0.8165,-8.6667,-8.6667,-7,-10,1.2472,2.1602,-1.3333,-1.3333,0,-2,0.9428,1.633,-5.0,-5.0,-4,-6,0.8165,1.4142,2.3333,2.3333,4,0,1.6997,2.9439,0.3333,0.3333,1,0,0.4714,0.8165,0.6667,0.6667,1,0,0.4714,0.8165,1.0,1.0,1,1,0.0,0.0,0.3333,0.3333,1,0,0.4714,0.8165,12.0,12.0,16,4,5.6569,9.798,12.0,12.0,16,4,5.6569,9.798,4.0,4.0,8,2,2.8284,4.899,51.6667,51.6667,92,26,28.8714,50.0067,-0.82,0.1
WSeTe,53.3333,53.3333,74,34,16.3571,28.3314,2.0,2.0,2,2,0.0,0.0,-9.0,-9.0,-8,-10,0.8165,1.4142,-1.3333,-1.3333,0,-2,0.9428,1.633,-5.0,-5.0,-4,-6,0.8165,1.4142,2.3333,2.3333,4,0,1.6997,2.9439,0.3333,0.3333,1,0,0.4714,0.8165,0.6667,0.6667,1,0,0.4714,0.8165,1.0,1.0,1,1,0.0,0.0,0.3333,0.3333,1,0,0.4714,0.8165,17.3333,17.3333,20,16,1.8856,3.266,12.6667,12.6667,16,6,4.714,8.165,3.3333,3.3333,6,2,1.8856,3.266,46.0,46.0,75,26,20.9921,36.3593,-0.32,0.04
Ag2Br2S4,32.6667,28.5,47,16,12.7628,23.254,1.6667,1.75,2,1,0.4714,0.8292,-10.0,-10.25,-7,-12,2.1602,3.7666,-2.0,-2.0,-1,-3,0.8165,1.4142,-6.0,-6.25,-4,-7,1.4142,2.4875,3.0,3.25,5,0,2.1602,3.7666,0.3333,0.25,1,0,0.4714,0.8292,0.3333,0.25,1,0,0.4714,0.8292,1.0,1.0,1,1,0.0,0.0,0.3333,0.25,1,0,0.4714,0.8292,11.3333,10.0,17,6,4.4969,8.124,14.6667,15.0,17,11,2.6247,4.5826,1.3333,1.5,2,1,0.4714,0.866,30.6667,27.75,52,19,15.107,26.6493,-0.15,0.02
Ag2Cl2Se4,32.6667,33.0,47,17,12.2837,21.2838,2.0,2.0,3,1,0.8165,1.4142,-10.0,-10.0,-7,-13,2.4495,4.2426,-2.0,-2.0,-1,-3,0.8165,1.4142,-6.0,-6.0,-4,-8,1.633,2.8284,2.6667,3.0,4,0,1.8856,3.3166,0.3333,0.25,1,0,0.4714,0.8292,0.3333,0.25,1,0,0.4714,0.8292,0.6667,0.75,1,0,0.4714,0.8292,0.3333,0.25,1,0,0.4714,0.8292,11.3333,12.5,16,7,3.6818,6.6895,14.6667,15.0,17,11,2.6247,4.5826,1.3333,1.5,2,1,0.4714,0.866,30.6667,29.5,52,14,15.8605,27.5454,-0.24,0.0
Ag2I2Te4,50.6667,51.0,53,47,2.6247,4.5826,1.6667,1.75,2,1,0.4714,0.8292,-9.0,-9.0,-7,-11,1.633,2.8284,-2.0,-2.0,-1,-3,0.8165,1.4142,-5.3333,-5.25,-4,-7,1.2472,2.1651,2.3333,2.5,4,0,1.6997,2.958,0.3333,0.25,1,0,0.4714,0.8292,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,14.6667,15.0,17,11,2.6247,4.5826,14.6667,15.0,17,11,2.6247,4.5826,1.3333,1.5,2,1,0.4714,0.866,41.0,40.0,52,34,7.874,13.7477,-0.12,0.01
Au2I2Se4,55.3333,50.0,79,34,18.4451,33.2566,2.0,2.0,2,2,0.0,0.0,-10.0,-10.0,-9,-11,0.8165,1.4142,-2.3333,-2.25,-2,-3,0.4714,0.8292,-6.0,-6.0,-5,-7,0.8165,1.4142,2.6667,3.0,4,0,1.8856,3.3166,0.3333,0.25,1,0,0.4714,0.8292,0.6667,0.5,1,0,0.4714,0.866,1.0,1.0,1,1,0.0,0.0,0.6667,0.5,1,0,0.4714,0.866,19.3333,18.5,25,16,4.0277,7.1239,14.6667,15.0,17,11,2.6247,4.5826,1.3333,1.5,2,1,0.4714,0.866,32.0,30.5,36,26,4.3205,7.9215,-0.03,0.03
Cu2Br2Te4,38.6667,42.0,52,29,9.7411,17.8326,1.6667,1.75,2,1,0.4714,0.8292,-9.6667,-9.5,-8,-12,1.6997,2.958,-2.0,-2.0,-1,-3,0.8165,1.4142,-5.3333,-5.25,-4,-7,1.2472,2.1651,3.0,3.0,5,1,1.633,2.8284,0.3333,0.25,1,0,0.4714,0.8292,0.6667,0.75,1,0,0.4714,0.8292,1.0,1.0,1,1,0.0,0.0,0.6667,0.75,1,0,0.4714,0.8292,14.6667,15.0,17,11,2.6247,4.5826,14.6667,15.0,17,11,2.6247,4.5826,1.3333,1.5,2,1,0.4714,0.866,37.0,37.0,53,21,13.0639,22.6274,-0.21,0.01
Cu2Cl2Te4,32.6667,37.5,52,17,14.522,26.5094,2.0,2.0,3,1,0.8165,1.4142,-10.0,-9.75,-8,-13,2.1602,3.7666,-2.0,-2.0,-1,-3,0.8165,1.4142,-5.6667,-5.5,-4,-8,1.6997,2.958,2.6667,2.75,4,1,1.2472,2.1651,0.3333,0.25,1,0,0.4714,0.8292,0.6667,0.75,1,0,0.4714,0.8292,0.6667,0.75,1,0,0.4714,0.8292,0.6667,0.75,1,0,0.4714,0.8292,11.3333,12.5,16,7,3.6818,6.6895,14.6667,15.0,17,11,2.6247,4.5826,1.3333,1.5,2,1,0.4714,0.866,34.6667,35.25,53,14,16.0069,27.7432,-0.28,0.01
Cu2I2S4,32.6667,28.5,53,16,15.3261,27.5091,1.6667,1.75,2,1,0.4714,0.8292,-10.0,-10.25,-8,-11,1.4142,2.4875,-2.0,-2.0,-1,-3,0.8165,1.4142,-6.0,-6.25,-4,-7,1.4142,2.4875,3.0,3.25,4,1,1.4142,2.4875,0.3333,0.25,1,0,0.4714,0.8292,0.6667,0.5,1,0,0.4714,0.866,1.0,1.0,1,1,0.0,0.0,0.6667,0.5,1,0,0.4714,0.866,11.3333,10.0,17,6,4.4969,8.124,14.6667,15.0,17,11,2.6247,4.5826,1.3333,1.5,2,1,0.4714,0.866,35.3333,31.25,53,19,13.9124,25.1135,-0.13,0.0
Ni2F2S4,17.6667,17.25,28,9,7.8457,13.6084,2.0,2.0,3,1,0.8165,1.4142,-12.3333,-12.0,-7,-19,4.9889,8.6603,-2.3333,-2.25,-1,-4,1.2472,2.1651,-7.3333,-7.25,-4,-11,2.8674,4.9687,1.6667,2.25,4,0,1.6997,3.1125,0.3333,0.25,1,0,0.4714,0.8292,0.3333,0.25,1,0,0.4714,0.8292,0.6667,0.75,1,0,0.4714,0.8292,0.0,0.0,0,0,0.0,0.0,7.6667,7.25,10,6,1.6997,3.0311,14.3333,14.75,17,10,3.0912,5.4025,1.6667,1.75,2,1,0.4714,0.8292,23.3333,22.25,48,3,18.625,32.3139,-0.67,0.1
Au2P2S6,36.6667,28.4,79,15,29.937,53.7929,2.0,2.0,2,2,0.0,0.0,-9.6667,-10.2,-9,-11,0.9428,1.8762,-1.6667,-1.8,-1,-2,0.4714,0.8485,-5.6667,-6.2,-5,-7,0.9428,1.8762,2.6667,3.2,4,0,1.8856,3.3941,0.3333,0.2,1,0,0.4714,0.8485,0.3333,0.2,1,0,0.4714,0.8485,1.0,1.0,1,1,0.0,0.0,0.3333,0.2,1,0,0.4714,0.8485,12.0,9.6,25,5,9.2014,16.4706,14.0,14.8,16,11,2.1602,3.99,2.0,2.0,3,1,0.8165,1.4142,26.3333,23.4,36,19,7.1336,13.3596,-0.09,0.07
Cd2P2Te6,38.3333,43.8,52,15,16.5798,30.2377,1.6667,1.8,2,1,0.4714,0.8485,-9.0,-9.0,-9,-9,0.0,0.0,-0.6667,-1.2,1,-2,1.2472,2.3495,-5.0,-5.0,-5,-5,0.0,0.0,2.3333,2.6,4,0,1.6997,2.9799,0.3333,0.2,1,0,0.4714,0.8485,0.6667,0.8,1,0,0.4714,0.8485,1.0,1.0,1,1,0.0,0.0,0.6667,0.8,1,0,0.4714,0.8485,11.0,13.0,16,5,4.5461,8.6023,14.3333,15.0,16,12,1.6997,3.1623,1.6667,1.8,3,0,1.2472,2.1726,35.6667,36.2,46,24,9.0308,15.6691,-0.07,0.12
Ge2P2Se6,27.0,29.8,34,15,8.5245,15.5409,2.0,2.0,2,2,0.0,0.0,-8.6667,-9.2,-7,-10,1.2472,2.3495,-1.0,-1.4,0,-2,0.8165,1.5748,-4.6667,-5.2,-3,-6,1.2472,2.3495,3.6667,3.8,4,3,0.4714,0.8485,0.0,0.0,0,0,0.0,0.0,0.3333,0.2,1,0,0.4714,0.8485,1.0,1.0,1,1,0.0,0.0,0.3333,0.2,1,0,0.4714,0.8485,11.6667,13.4,16,5,4.7842,8.8136,15.0,15.4,16,14,0.8165,1.5748,3.0,2.6,4,2,0.8165,1.5748,29.6667,28.2,39,24,6.65,11.7949,-0.16,0.03
In2P2S6,26.6667,22.4,49,15,15.7973,28.3422,1.6667,1.8,2,1,0.4714,0.8485,-8.3333,-9.4,-5,-11,2.4944,4.6989,-1.0,-1.4,0,-2,0.8165,1.5748,-4.6667,-5.6,-2,-7,2.0548,3.909,3.3333,3.6,4,2,0.9428,1.6971,0.3333,0.2,1,0,0.4714,0.8485,0.3333,0.2,1,0,0.4714,0.8485,1.0,1.0,1,1,0.0,0.0,0.3333,0.2,1,0,0.4714,0.8485,8.0,7.2,13,5,3.559,6.3182,14.6667,15.2,16,13,1.2472,2.3495,3.3333,2.8,5,2,1.2472,2.3495,35.0,28.6,62,19,19.2007,35.0554,-0.32,0.07
Ir2P2Se6,42.0,38.8,77,15,25.9358,45.2628,2.0,2.0,2,2,0.0,0.0,-9.0,-9.4,-8,-10,0.8165,1.5748,-1.6667,-1.8,-1,-2,0.4714,0.8485,-5.3333,-5.6,-5,-6,0.4714,0.9381,2.6667,3.2,4,0,1.8856,3.3941,0.0,0.0,0,0,0.0,0.0,0.3333,0.2,1,0,0.4714,0.8485,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,14.6667,15.2,23,5,7.4087,12.8655,13.3333,14.4,16,9,3.0912,5.6639,2.6667,2.4,3,2,0.4714,0.9381,33.6667,30.6,51,24,12.2837,21.929,-0.24,0.11
Pb2P2S6,37.6667,29.0,82,15,31.3511,56.3383,2.0,2.0,2,2,0.0,0.0,-8.6667,-9.6,-6,-11,2.0548,3.909,-1.0,-1.4,0,-2,0.8165,1.5748,-5.0,-5.8,-3,-7,1.633,3.1496,3.3333,3.6,4,2,0.9428,1.6971,0.3333,0.2,1,0,0.4714,0.8485,0.3333,0.2,1,0,0.4714,0.8485,1.0,1.0,1,1,0.0,0.0,0.3333,0.2,1,0,0.4714,0.8485,13.0,10.2,28,5,10.6145,19.0137,15.0,15.4,16,14,0.8165,1.5748,3.0,2.6,4,2,0.8165,1.5748,30.0,25.6,47,19,12.1929,22.4517,-0.4,0.04
Pd2P2Se6,31.6667,32.6,46,15,12.7628,22.1648,2.0,2.0,2,2,0.0,0.0,-9.0,-9.4,-8,-10,0.8165,1.5748,-1.0,-1.4,0,-2,0.8165,1.5748,-5.0,-5.4,-4,-6,0.8165,1.5748,1.6667,2.6,4,-3,3.2998,5.9397,0.3333,0.2,1,0,0.4714,0.8485,0.3333,0.2,1,0,0.4714,0.8485,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,10.3333,12.6,16,5,4.4969,8.7224,13.6667,14.6,16,10,2.6247,4.8249,1.6667,1.8,3,0,1.2472,2.1726,27.3333,26.8,32,24,3.3993,5.9599,-0.15,0.09
Ru2P2S6,25.0,21.4,44,15,13.4412,24.1015,2.0,2.0,2,2,0.0,0.0,-9.0,-9.8,-7,-11,1.633,3.1496,-1.3333,-1.6,-1,-2,0.4714,0.9381,-5.0,-5.8,-3,-7,1.633,3.1496,3.0,3.4,4,1,1.4142,2.5456,0.3333,0.2,1,0,0.4714,0.8485,0.3333,0.2,1,0,0.4714,0.8485,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,6.3333,6.2,8,5,1.2472,2.1726,13.0,14.2,16,8,3.559,6.5054,3.0,2.6,4,2,0.8165,1.5748,36.0,29.2,65,19,20.6074,37.5862,-0.23,0.18
Zn2P2Se6,26.3333,29.4,34,15,8.1786,15.1288,1.6667,1.8,2,1,0.4714,0.8485,-9.3333,-9.6,-9,-10,0.4714,0.9381,-0.6667,-1.2,1,-2,1.2472,2.3495,-5.3333,-5.6,-5,-6,0.4714,0.9381,2.6667,3.2,4,0,1.8856,3.3941,0.3333,0.2,1,0,0.4714,0.8485,0.3333,0.2,1,0,0.4714,0.8485,1.0,1.0,1,1,0.0,0.0,0.3333,0.2,1,0,0.4714,0.8485,11.0,13.0,16,5,4.5461,8.6023,14.3333,15.0,16,12,1.6997,3.1623,1.6667,1.8,3,0,1.2472,2.1726,29.3333,28.0,38,24,6.1824,10.9545,-0.3,0.02
Cr2W2S8,38.0,27.0,74,16,25.6645,48.3632,1.6667,1.8333,2,1,0.4714,0.866,-8.6667,-9.8333,-7,-11,1.6997,3.5707,-0.6667,-1.3333,0,-2,0.9428,2.0,-5.0,-6.0,-4,-7,1.4142,3.0,1.3333,2.6667,4,0,1.8856,4.0,0.6667,0.3333,1,0,0.4714,1.0,0.6667,0.3333,1,0,0.4714,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,10.6667,8.3333,20,6,6.5997,12.1244,9.3333,12.6667,16,6,4.714,10.0,4.6667,3.3333,6,2,1.8856,4.0,57.3333,38.1667,78,19,27.1334,57.5391,-0.76,0.01
Hf2Ti2Se8,42.6667,38.3333,72,22,21.3125,37.6696,1.3333,1.6667,2,1,0.4714,1.0,-7.6667,-8.8333,-6,-10,1.6997,3.5707,-0.6667,-1.3333,0,-2,0.9428,2.0,-4.0,-5.0,-2,-6,1.633,3.3166,1.3333,2.6667,4,0,1.8856,4.0,0.6667,0.3333,1,0,0.4714,1.0,0.6667,0.3333,1,0,0.4714,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,12.6667,14.3333,18,4,6.1824,11.0905,8.0,12.0,16,4,5.6569,12.0,6.0,4.0,8,2,2.8284,6.0,75.6667,50.8333,109,26,35.7988,75.4636,-1.08,0.16
Hf2Zr2Te8,54.6667,53.3333,72,40,13.1993,22.9783,1.3333,1.6667,2,1,0.4714,1.0,-7.0,-8.0,-6,-9,1.4142,3.0,-0.6667,-1.3333,0,-2,0.9428,2.0,-3.3333,-4.1667,-2,-5,1.2472,2.5981,1.0,2.0,3,0,1.4142,3.0,0.6667,0.3333,1,0,0.4714,1.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.3333,0.6667,1,0,0.4714,1.0,12.6667,14.3333,18,4,6.1824,11.0905,8.0,12.0,16,4,5.6569,12.0,6.0,4.0,8,2,2.8284,6.0,89.0,63.0,121,37,37.0945,78.4602,-0.74,0.12
Ti2Zr2S8,26.0,21.0,40,16,10.198,19.6723,1.3333,1.6667,2,1,0.4714,1.0,-8.0,-9.5,-6,-11,2.1602,4.5552,-0.6667,-1.3333,0,-2,0.9428,2.0,-4.6667,-5.8333,-3,-7,1.6997,3.5707,1.3333,2.6667,4,0,1.8856,4.0,0.6667,0.3333,1,0,0.4714,1.0,0.6667,0.3333,1,0,0.4714,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4.6667,5.3333,6,4,0.9428,2.0,8.0,12.0,16,4,5.6569,12.0,6.0,4.0,8,2,2.8284,6.0,77.3333,48.1667,121,19,42.9133,89.8707,-1.27,0.18
As8Ge4,32.5,32.6667,33,32,0.5,0.7454,2.0,2.0,2,2,0.0,0.0,-8.0,-8.3333,-7,-9,1.0,1.4907,-0.5,-0.6667,0,-1,0.5,0.7454,-4.0,-4.3333,-3,-5,1.0,1.4907,3.5,3.6667,4,3,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,14.5,14.6667,15,14,0.5,0.7454,14.5,14.6667,15,14,0.5,0.7454,3.5,3.3333,4,3,0.5,0.7454,34.0,32.3333,39,29,5.0,7.4536,-0.05,0.01
As4O6,20.5,18.0,33,8,12.5,18.0278,2.5,2.6,3,2,0.5,0.7211,-12.5,-13.2,-9,-16,3.5,5.0478,-1.5,-1.6,-1,-2,0.5,0.7211,-7.0,-7.4,-5,-9,2.0,2.8844,4.0,4.0,4,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0.4,1,0,0.5,0.7211,0.5,0.4,1,0,0.5,0.7211,0.5,0.4,1,0,0.5,0.7211,10.5,9.6,15,6,4.5,6.49,15.5,15.6,16,15,0.5,0.7211,2.5,2.4,3,2,0.5,0.7211,17.0,14.6,29,5,12.0,17.3066,-1.19,0.02
As4Se6,33.5,33.6,34,33,0.5,0.7211,2.0,2.0,2,2,0.0,0.0,-9.5,-9.6,-9,-10,0.5,0.7211,-1.5,-1.6,-1,-2,0.5,0.7211,-5.5,-5.6,-5,-6,0.5,0.7211,4.0,4.0,4,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0.4,1,0,0.5,0.7211,1.0,1.0,1,1,0.0,0.0,0.5,0.4,1,0,0.5,0.7211,15.5,15.6,16,15,0.5,0.7211,15.5,15.6,16,15,0.5,0.7211,2.5,2.4,3,2,0.5,0.7211,27.5,27.2,29,26,1.5,2.1633,-0.11,0.0
Bi6Pt3,80.5,81.3333,83,78,2.5,3.7268,2.0,2.0,2,2,0.0,0.0,-8.0,-7.6667,-7,-9,1.0,1.4907,-1.5,-1.3333,-1,-2,0.5,0.7454,-4.5,-4.3333,-4,-5,0.5,0.7454,1.0,1.3333,2,0,1.0,1.4907,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,26.5,27.3333,29,24,2.5,3.7268,12.5,13.3333,15,10,2.5,3.7268,2.5,2.6667,3,2,0.5,0.7454,47.0,48.0,50,44,3.0,4.4721,-0.17,0.1
Cu2Se2,31.5,31.5,34,29,2.5,3.5355,1.5,1.5,2,1,0.5,0.7071,-9.0,-9.0,-8,-10,1.0,1.4142,-1.5,-1.5,-1,-2,0.5,0.7071,-5.0,-5.0,-4,-6,1.0,1.4142,2.5,2.5,4,1,1.5,2.1213,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,13.5,13.5,16,11,2.5,3.5355,13.5,13.5,16,11,2.5,3.5355,1.5,1.5,2,1,0.5,0.7071,39.5,39.5,53,26,13.5,19.0919,-0.07,0.07
Fe2Se2,30.0,30.0,34,26,4.0,5.6569,1.5,1.5,2,1,0.5,0.7071,-8.5,-8.5,-7,-10,1.5,2.1213,-1.5,-1.5,-1,-2,0.5,0.7071,-5.0,-5.0,-4,-6,1.0,1.4142,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,12.0,12.0,16,8,4.0,5.6569,12.0,12.0,16,8,4.0,5.6569,3.0,3.0,4,2,1.0,1.4142,42.0,42.0,58,26,16.0,22.6274,-0.26,0.01
