Material,Z_Average,Z_Weighted_Average,Z_Max,Z_Min,Z_Std_dev,Z_Weighted_Std_dev,Electronegativity_Average,Electronegativity_Weighted_Average,Electronegativity_Max,Electronegativity_Min,Electronegativity_Std_dev,Electronegativity_Weighted_Std_dev,IonizationPotential_Average,IonizationPotential_Weighted_Average,IonizationPotential_Max,IonizationPotential_Min,IonizationPotential_Std_dev,IonizationPotential_Weighted_Std_dev,ElectronAffinity_Average,ElectronAffinity_Weighted_Average,ElectronAffinity_Max,ElectronAffinity_Min,ElectronAffinity_Std_dev,ElectronAffinity_Weighted_Std_dev,HOMO_Average,HOMO_Weighted_Average,HOMO_Max,HOMO_Min,HOMO_Std_dev,HOMO_Weighted_Std_dev,LUMO_Average,LUMO_Weighted_Average,LUMO_Max,LUMO_Min,LUMO_Std_dev,LUMO_Weighted_Std_dev,r_s_orbital_Average,r_s_orbital_Weighted_Average,r_s_orbital_Max,r_s_orbital_Min,r_s_orbital_Std_dev,r_s_orbital_Weighted_Std_dev,r_p_orbital_Average,r_p_orbital_Weighted_Average,r_p_orbital_Max,r_p_orbital_Min,r_p_orbital_Std_dev,r_p_orbital_Weighted_Std_dev,r_atomic_nonbonded_Average,r_atomic_nonbonded_Weighted_Average,r_atomic_nonbonded_Max,r_atomic_nonbonded_Min,r_atomic_nonbonded_Std_dev,r_atomic_nonbonded_Weighted_Std_dev,r_valence_lastorbital_Average,r_valence_lastorbital_Weighted_Average,r_valence_lastorbital_Max,r_valence_lastorbital_Min,r_valence_lastorbital_Std_dev,r_valence_lastorbital_Weighted_Std_dev,Valence_Average,Valence_Weighted_Average,Valence_Max,Valence_Min,Valence_Std_dev,Valence_Weighted_Std_dev,PeriodicColumn_upto18_Average,PeriodicColumn_upto18_Weighted_Average,PeriodicColumn_upto18_Max,PeriodicColumn_upto18_Min,PeriodicColumn_upto18_Std_dev,PeriodicColumn_upto18_Weighted_Std_dev,NumberUnfilledOrbitals_Average,NumberUnfilledOrbitals_Weighted_Average,NumberUnfilledOrbitals_Max,NumberUnfilledOrbitals_Min,NumberUnfilledOrbitals_Std_dev,NumberUnfilledOrbitals_Weighted_Std_dev,Polarizability_Average,Polarizability_Weighted_Average,Polarizability_Max,Polarizability_Min,Polarizability_Std_dev,Polarizability_Weighted_Std_dev,Heat of formation,Energy above convex hull
Sc2Se2,27.5,27.5,34,21,6.5,9.1924,1.5,1.5,2,1,0.5,0.7071,-8.5,-8.5,-7,-10,1.5,2.1213,-1.0,-1.0,0,-2,1.0,1.4142,-4.5,-4.5,-3,-6,1.5,2.1213,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,9.5,9.5,16,3,6.5,9.1924,9.5,9.5,16,3,6.5,9.1924,5.5,5.5,9,2,3.5,4.9497,66.5,66.5,107,26,40.5,57.2756,-1.26,0.34
Sn2Te2,51.0,51.0,52,50,1.0,1.4142,1.5,1.5,2,1,0.5,0.7071,-7.5,-7.5,-6,-9,1.5,2.1213,-1.0,-1.0,0,-2,1.0,1.4142,-4.0,-4.0,-3,-5,1.0,1.4142,2.5,2.5,3,2,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,15.0,15.0,16,14,1.0,1.4142,15.0,15.0,16,14,1.0,1.4142,3.0,3.0,4,2,1.0,1.4142,46.5,46.5,56,37,9.5,13.435,-0.22,0.06
Tl2Te2,66.5,66.5,81,52,14.5,20.5061,2.0,2.0,2,2,0.0,0.0,-7.0,-7.0,-5,-9,2.0,2.8284,-1.0,-1.0,0,-2,1.0,1.4142,-3.5,-3.5,-2,-5,1.5,2.1213,2.5,2.5,3,2,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,21.5,21.5,27,16,5.5,7.7782,14.5,14.5,16,13,1.5,2.1213,3.5,3.5,5,2,1.5,2.1213,44.0,44.0,51,37,7.0,9.8995,-0.08,0.14
Zr2Te2,46.0,46.0,52,40,6.0,8.4853,1.5,1.5,2,1,0.5,0.7071,-7.5,-7.5,-6,-9,1.5,2.1213,-1.0,-1.0,0,-2,1.0,1.4142,-4.0,-4.0,-3,-5,1.0,1.4142,1.5,1.5,3,0,1.5,2.1213,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,10.0,10.0,16,4,6.0,8.4853,10.0,10.0,16,4,6.0,8.4853,5.0,5.0,8,2,3.0,4.2426,79.0,79.0,121,37,42.0,59.397,-0.28,0.65
Al2S4,14.5,15.0,16,13,1.5,2.2361,1.5,1.6667,2,1,0.5,0.7454,-8.0,-9.0,-5,-11,3.0,4.4721,-1.0,-1.3333,0,-2,1.0,1.4907,-4.5,-5.3333,-2,-7,2.5,3.7268,3.5,3.6667,4,3,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,4.5,5.0,6,3,1.5,2.2361,14.5,15.0,16,13,1.5,2.2361,3.5,3.0,5,2,1.5,2.2361,37.0,31.0,55,19,18.0,26.8328,-0.62,0.27
BaBr2,45.5,42.0,56,35,10.5,15.6525,1.0,1.3333,2,0,1.0,1.4907,-8.5,-9.6667,-5,-12,3.5,5.2175,-1.0,-1.6667,1,-3,2.0,2.9814,-5.0,-5.6667,-3,-7,2.0,2.9814,2.0,3.0,5,-1,3.0,4.4721,1.0,0.6667,2,0,1.0,1.4907,1.0,0.6667,2,0,1.0,1.4907,1.0,1.0,1,1,0.0,0.0,1.0,0.6667,2,0,1.0,1.4907,9.5,12.0,17,2,7.5,11.1803,9.5,12.0,17,2,7.5,11.1803,0.5,0.6667,1,0,0.5,0.7454,146.5,104.6667,272,21,125.5,187.0843,-2.08,0.17
CdBr2,41.5,39.3333,48,35,6.5,9.6896,1.5,1.6667,2,1,0.5,0.7454,-10.5,-11.0,-9,-12,1.5,2.2361,-1.0,-1.6667,1,-3,2.0,2.9814,-6.0,-6.3333,-5,-7,1.0,1.4907,2.5,3.3333,5,0,2.5,3.7268,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,14.5,15.3333,17,12,2.5,3.7268,14.5,15.3333,17,12,2.5,3.7268,0.5,0.6667,1,0,0.5,0.7454,33.5,29.3333,46,21,12.5,18.6339,-0.88,0.02
FeI2,39.5,44.0,53,26,13.5,20.1246,1.5,1.6667,2,1,0.5,0.7454,-9.0,-9.6667,-7,-11,2.0,2.9814,-2.0,-2.3333,-1,-3,1.0,1.4907,-5.5,-6.0,-4,-7,1.5,2.2361,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,12.5,14.0,17,8,4.5,6.7082,12.5,14.0,17,8,4.5,6.7082,2.5,2.0,4,1,1.5,2.2361,46.0,42.0,58,34,12.0,17.8885,-0.01,0.11
Fe2Te4,39.0,43.3333,52,26,13.0,19.3792,1.5,1.6667,2,1,0.5,0.7454,-8.0,-8.3333,-7,-9,1.0,1.4907,-1.5,-1.6667,-1,-2,0.5,0.7454,-4.5,-4.6667,-4,-5,0.5,0.7454,1.5,2.0,3,0,1.5,2.2361,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,12.0,13.3333,16,8,4.0,5.9628,12.0,13.3333,16,8,4.0,5.9628,3.0,2.6667,4,2,1.0,1.4907,47.5,44.0,58,37,10.5,15.6525,-0.1,0.09
Hf2I4,62.5,59.3333,72,53,9.5,14.1618,1.5,1.6667,2,1,0.5,0.7454,-8.5,-9.3333,-6,-11,2.5,3.7268,-1.5,-2.0,0,-3,1.5,2.2361,-4.5,-5.3333,-2,-7,2.5,3.7268,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,17.5,17.3333,18,17,0.5,0.7454,10.5,12.6667,17,4,6.5,9.6896,4.5,3.3333,8,1,3.5,5.2175,71.5,59.0,109,34,37.5,55.9017,-0.73,0.06
HfSe2,53.0,46.6667,72,34,19.0,28.3235,1.5,1.6667,2,1,0.5,0.7454,-8.0,-8.6667,-6,-10,2.0,2.9814,-1.0,-1.3333,0,-2,1.0,1.4907,-4.0,-4.6667,-2,-6,2.0,2.9814,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,17.0,16.6667,18,16,1.0,1.4907,10.0,12.0,16,4,6.0,8.9443,5.0,4.0,8,2,3.0,4.4721,67.5,53.6667,109,26,41.5,61.8645,-1.18,0.17
MnO2,16.5,13.6667,25,8,8.5,12.671,2.0,2.3333,3,1,1.0,1.4907,-11.5,-13.0,-7,-16,4.5,6.7082,-1.5,-1.6667,-1,-2,0.5,0.7454,-6.5,-7.3333,-4,-9,2.5,3.7268,2.5,3.0,4,1,1.5,2.2361,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,6.5,6.3333,7,6,0.5,0.7454,11.5,13.0,16,7,4.5,6.7082,3.5,3.0,5,2,1.5,2.2361,35.0,25.0,65,5,30.0,44.7214,-1.22,0.44
Mo2O4,25.0,19.3333,42,8,17.0,25.3421,2.5,2.6667,3,2,0.5,0.7454,-11.0,-12.6667,-6,-16,5.0,7.4536,-1.5,-1.6667,-1,-2,0.5,0.7454,-6.5,-7.3333,-4,-9,2.5,3.7268,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,6.0,6.0,6,6,0.0,0.0,11.0,12.6667,16,6,5.0,7.4536,4.0,3.3333,6,2,2.0,2.9814,45.5,32.0,86,5,40.5,60.3738,-1.82,0.19
MoSe2,38.0,36.6667,42,34,4.0,5.9628,2.0,2.0,2,2,0.0,0.0,-8.0,-8.6667,-6,-10,2.0,2.9814,-1.5,-1.6667,-1,-2,0.5,0.7454,-5.0,-5.3333,-4,-6,1.0,1.4907,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,11.0,12.6667,16,6,5.0,7.4536,11.0,12.6667,16,6,5.0,7.4536,4.0,3.3333,6,2,2.0,2.9814,56.0,46.0,86,26,30.0,44.7214,-0.68,0.0
Ti2N,14.5,17.0,22,7,7.5,11.1803,2.0,1.6667,3,1,1.0,1.4907,-10.0,-9.0,-7,-13,3.0,4.4721,-0.5,-0.3333,0,-1,0.5,0.7454,-5.5,-5.0,-4,-7,1.5,2.2361,2.0,1.3333,4,0,2.0,2.9814,0.5,0.6667,1,0,0.5,0.7454,0.5,0.6667,1,0,0.5,0.7454,0.5,0.6667,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,4.5,4.3333,5,4,0.5,0.7454,9.5,7.6667,15,4,5.5,8.1989,5.5,6.3333,8,3,2.5,3.7268,49.5,63.6667,92,7,42.5,63.3553,-0.59,0.74
NbS2,28.5,24.3333,41,16,12.5,18.6339,1.5,1.6667,2,1,0.5,0.7454,-9.0,-9.6667,-7,-11,2.0,2.9814,-1.0,-1.3333,0,-2,1.0,1.4907,-5.5,-6.0,-4,-7,1.5,2.2361,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.5,5.6667,6,5,0.5,0.7454,10.5,12.3333,16,5,5.5,8.1989,4.5,3.6667,7,2,2.5,3.7268,62.5,48.0,106,19,43.5,64.846,-0.68,0.41
NiCl2,22.5,20.6667,28,17,5.5,8.1989,2.0,2.3333,3,1,1.0,1.4907,-10.0,-11.0,-7,-13,3.0,4.4721,-2.0,-2.3333,-1,-3,1.0,1.4907,-6.0,-6.6667,-4,-8,2.0,2.9814,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,8.5,8.0,10,7,1.5,2.2361,13.5,14.6667,17,10,3.5,5.2175,1.5,1.3333,2,1,0.5,0.7454,31.0,25.3333,48,14,17.0,25.3421,-0.41,0.23
Pt2S4,47.0,36.6667,78,16,31.0,46.2121,2.0,2.0,2,2,0.0,0.0,-10.0,-10.3333,-9,-11,1.0,1.4907,-2.0,-2.0,-2,-2,0.0,0.0,-6.0,-6.3333,-5,-7,1.0,1.4907,2.0,2.6667,4,0,2.0,2.9814,0.0,0.0,0,0,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,15.0,12.0,24,6,9.0,13.4164,13.0,14.0,16,10,3.0,4.4721,2.0,2.0,2,2,0.0,0.0,31.5,27.3333,44,19,12.5,18.6339,-0.34,0.05
TiTe2,37.0,42.0,52,22,15.0,22.3607,1.5,1.6667,2,1,0.5,0.7454,-8.0,-8.3333,-7,-9,1.0,1.4907,-1.0,-1.3333,0,-2,1.0,1.4907,-4.5,-4.6667,-4,-5,0.5,0.7454,1.5,2.0,3,0,1.5,2.2361,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,10.0,12.0,16,4,6.0,8.9443,10.0,12.0,16,4,6.0,8.9443,5.0,4.0,8,2,3.0,4.4721,64.5,55.3333,92,37,27.5,40.9946,-0.59,0.11
SnO2,29.0,22.0,50,8,21.0,31.305,2.0,2.3333,3,1,1.0,1.4907,-11.0,-12.6667,-6,-16,5.0,7.4536,-1.0,-1.3333,0,-2,1.0,1.4907,-6.0,-7.0,-3,-9,3.0,4.4721,3.0,3.3333,4,2,1.0,1.4907,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,10.0,8.6667,14,6,4.0,5.9628,15.0,15.3333,16,14,1.0,1.4907,3.0,2.6667,4,2,1.0,1.4907,30.5,22.0,56,5,25.5,38.0132,-1.49,0.15
VCl2,20.0,19.0,23,17,3.0,4.4721,2.0,2.3333,3,1,1.0,1.4907,-10.0,-11.0,-7,-13,3.0,4.4721,-1.5,-2.0,0,-3,1.5,2.2361,-6.0,-6.6667,-4,-8,2.0,2.9814,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,6.0,6.3333,7,5,1.0,1.4907,11.0,13.0,17,5,6.0,8.9443,4.0,3.0,7,1,3.0,4.4721,47.5,36.3333,81,14,33.5,49.9389,-1.2,0.0
VS2,19.5,18.3333,23,16,3.5,5.2175,1.5,1.6667,2,1,0.5,0.7454,-9.0,-9.6667,-7,-11,2.0,2.9814,-1.0,-1.3333,0,-2,1.0,1.4907,-5.5,-6.0,-4,-7,1.5,2.2361,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.5,5.6667,6,5,0.5,0.7454,10.5,12.3333,16,5,5.5,8.1989,4.5,3.6667,7,2,2.5,3.7268,50.0,39.6667,81,19,31.0,46.2121,-0.88,0.0
WO2,41.0,30.0,74,8,33.0,49.1935,2.5,2.6667,3,2,0.5,0.7454,-12.0,-13.3333,-8,-16,4.0,5.9628,-1.0,-1.3333,0,-2,1.0,1.4907,-6.5,-7.3333,-4,-9,2.5,3.7268,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,13.0,10.6667,20,6,7.0,10.435,11.0,12.6667,16,6,5.0,7.4536,4.0,3.3333,6,2,2.0,2.9814,40.0,28.3333,75,5,35.0,52.1749,-1.93,0.0
W2Te4,63.0,59.3333,74,52,11.0,16.3978,2.0,2.0,2,2,0.0,0.0,-8.5,-8.6667,-8,-9,0.5,0.7454,-1.0,-1.3333,0,-2,1.0,1.4907,-4.5,-4.6667,-4,-5,0.5,0.7454,1.5,2.0,3,0,1.5,2.2361,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,18.0,17.3333,20,16,2.0,2.9814,11.0,12.6667,16,6,5.0,7.4536,4.0,3.3333,6,2,2.0,2.9814,56.0,49.6667,75,37,19.0,28.3235,-0.14,0.0
Zn2S4,23.0,20.6667,30,16,7.0,10.435,1.5,1.6667,2,1,0.5,0.7454,-10.0,-10.3333,-9,-11,1.0,1.4907,-0.5,-1.0,1,-2,1.5,2.2361,-6.0,-6.3333,-5,-7,1.0,1.4907,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,9.0,8.0,12,6,3.0,4.4721,14.0,14.6667,16,12,2.0,2.9814,1.0,1.3333,2,0,1.0,1.4907,28.5,25.3333,38,19,9.5,14.1618,-0.19,0.36
ZrS2,28.0,24.0,40,16,12.0,17.8885,1.5,1.6667,2,1,0.5,0.7454,-8.5,-9.3333,-6,-11,2.5,3.7268,-1.0,-1.3333,0,-2,1.0,1.4907,-5.0,-5.6667,-3,-7,2.0,2.9814,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.0,5.3333,6,4,1.0,1.4907,10.0,12.0,16,4,6.0,8.9443,5.0,4.0,8,2,3.0,4.4721,70.0,53.0,121,19,51.0,76.0263,-1.59,0.0
Nb2BO2,18.0,20.6,41,5,16.3095,28.6056,2.0,2.0,3,1,0.8165,1.4142,-10.3333,-10.8,-7,-16,4.0277,7.0228,-0.6667,-0.8,0,-2,0.9428,1.6492,-5.3333,-5.8,-3,-9,2.6247,4.6174,2.0,2.0,4,0,1.633,2.8284,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.0,0.0,0,0,0.0,0.0,4.6667,5.0,6,3,1.2472,2.2361,11.3333,11.0,16,5,4.6428,8.0623,4.6667,4.6,7,2,2.0548,3.5609,43.6667,48.4,106,5,44.4997,77.5105,-1.66,0.25
V2BSe2,20.6667,23.8,34,5,11.9536,21.4037,1.6667,1.6,2,1,0.4714,0.8246,-8.3333,-8.4,-7,-10,1.2472,2.1633,-0.6667,-0.8,0,-2,0.9428,1.6492,-4.3333,-4.6,-3,-6,1.2472,2.2091,2.0,2.0,4,0,1.633,2.8284,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.6667,0.8,1,0,0.4714,0.8485,0.0,0.0,0,0,0.0,0.0,8.0,9.0,16,3,5.7155,10.0499,11.3333,11.0,16,5,4.6428,8.0623,4.6667,4.6,7,2,2.0548,3.5609,42.3333,46.8,81,20,27.451,48.1718,-0.59,0.17
Y2CF2,18.0,20.4,39,6,14.8997,26.1396,2.0,2.0,3,1,0.8165,1.4142,-11.6667,-12.0,-6,-19,5.4365,9.434,-1.3333,-1.6,0,-4,1.8856,3.2985,-6.0,-6.2,-2,-11,3.7417,6.49,1.3333,1.0,3,0,1.2472,2.2361,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.0,0.0,0,0,0.0,0.0,4.6667,4.8,7,3,1.6997,2.953,11.3333,10.8,17,3,6.0185,10.4652,4.6667,4.8,9,1,3.2998,5.7201,55.6667,64.6,153,3,68.9025,120.3415,-2.5,0.0
Zr2CO2,18.0,20.4,40,6,15.5778,27.2998,2.0,2.0,3,1,0.8165,1.4142,-10.6667,-10.8,-6,-16,4.1096,7.1218,-0.6667,-0.8,0,-2,0.9428,1.6492,-5.6667,-5.8,-3,-9,2.4944,4.3267,2.3333,2.2,4,0,1.6997,2.953,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.0,0.0,0,0,0.0,0.0,4.6667,4.8,6,4,0.9428,1.6492,11.3333,10.8,16,4,5.2493,9.1389,4.6667,4.8,8,2,2.4944,4.3267,45.6667,52.6,121,5,53.325,93.139,-2.29,0.17
Mn2NO2,13.3333,14.6,25,7,8.2597,14.4734,2.3333,2.2,3,1,0.9428,1.6492,-12.0,-11.8,-7,-16,3.7417,6.49,-1.3333,-1.4,-1,-2,0.4714,0.8246,-6.6667,-6.6,-4,-9,2.0548,3.5609,3.0,2.8,4,1,1.4142,2.4739,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.0,0.0,0,0,0.0,0.0,6.0,6.2,7,5,0.8165,1.456,12.6667,12.2,16,7,4.0277,7.0228,3.3333,3.4,5,2,1.2472,2.1633,25.6667,29.4,65,5,27.8248,48.6259,-1.0,0.12
V2NS2,15.3333,17.0,23,7,6.549,11.7047,2.0,1.8,3,1,0.8165,1.456,-10.3333,-9.8,-7,-13,2.4944,4.4181,-1.0,-1.0,0,-2,0.8165,1.4142,-6.0,-5.8,-4,-7,1.4142,2.4739,2.6667,2.4,4,0,1.8856,3.2985,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.6667,0.8,1,0,0.4714,0.8485,0.0,0.0,0,0,0.0,0.0,5.3333,5.4,6,5,0.4714,0.8246,12.0,11.4,16,5,4.9666,8.6649,4.0,4.2,7,2,2.1602,3.7577,35.6667,41.4,81,7,32.4277,57.0375,-0.94,0.04
GaNi5Br2,31.3333,30.125,35,28,2.8674,5.3895,1.3333,1.25,2,1,0.4714,0.8292,-8.0,-8.0,-5,-12,2.9439,5.099,-1.3333,-1.375,0,-3,1.2472,2.1615,-4.3333,-4.5,-2,-7,2.0548,3.5707,2.6667,1.625,5,0,2.0548,3.9902,0.6667,0.75,1,0,0.4714,0.8292,0.6667,0.75,1,0,0.4714,0.8292,1.0,1.0,1,1,0.0,0.0,0.3333,0.125,1,0,0.4714,0.8927,13.3333,12.125,17,10,2.8674,5.3895,13.3333,12.125,17,10,2.8674,5.3895,2.6667,2.125,5,1,1.6997,3.0898,40.0,41.625,51,21,13.4907,23.5355,-0.21,0.12
InNi5I2,43.3333,36.875,53,28,10.9646,22.0408,1.3333,1.25,2,1,0.4714,0.8292,-7.6667,-7.75,-5,-11,2.4944,4.3229,-1.3333,-1.375,0,-3,1.2472,2.1615,-4.3333,-4.5,-2,-7,2.0548,3.5707,2.0,1.25,4,0,1.633,3.1125,0.6667,0.75,1,0,0.4714,0.8292,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.6667,0.375,1,0,0.4714,0.9601,13.3333,12.125,17,10,2.8674,5.3895,13.3333,12.125,17,10,2.8674,5.3895,2.6667,2.125,5,1,1.6997,3.0898,48.0,46.25,62,34,11.431,20.0297,-0.03,0.17
Ag2Cl6,32.0,24.5,47,17,15.0,23.7171,2.0,2.5,3,1,1.0,1.5811,-10.0,-11.5,-7,-13,3.0,4.7434,-2.0,-2.5,-1,-3,1.0,1.5811,-6.0,-7.0,-4,-8,2.0,3.1623,2.0,3.0,4,0,2.0,3.1623,0.5,0.25,1,0,0.5,0.7906,0.5,0.25,1,0,0.5,0.7906,0.5,0.25,1,0,0.5,0.7906,0.5,0.25,1,0,0.5,0.7906,9.0,8.0,11,7,2.0,3.1623,14.0,15.5,17,11,3.0,4.7434,1.0,1.0,1,1,0.0,0.0,33.0,23.5,52,14,19.0,30.0416,-0.18,0.1
Bi2I6,68.0,60.5,83,53,15.0,23.7171,2.0,2.0,2,2,0.0,0.0,-9.0,-10.0,-7,-11,2.0,3.1623,-2.0,-2.5,-1,-3,1.0,1.5811,-5.5,-6.25,-4,-7,1.5,2.3717,3.0,3.5,4,2,1.0,1.5811,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,23.0,20.0,29,17,6.0,9.4868,16.0,16.5,17,15,1.0,1.5811,2.0,1.5,3,1,1.0,1.5811,42.0,38.0,50,34,8.0,12.6491,-0.49,0.0
Cr2I6,38.5,45.75,53,24,14.5,22.9265,1.5,1.75,2,1,0.5,0.7906,-9.0,-10.0,-7,-11,2.0,3.1623,-1.5,-2.25,0,-3,1.5,2.3717,-5.5,-6.25,-4,-7,1.5,2.3717,2.0,3.0,4,0,2.0,3.1623,0.5,0.25,1,0,0.5,0.7906,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.75,1,0,0.5,0.7906,11.5,14.25,17,6,5.5,8.6963,11.5,14.25,17,6,5.5,8.6963,3.5,2.25,6,1,2.5,3.9528,56.0,45.0,78,34,22.0,34.7851,-0.46,0.0
Hf2Te6,62.0,57.0,72,52,10.0,15.8114,1.5,1.75,2,1,0.5,0.7906,-7.5,-8.25,-6,-9,1.5,2.3717,-1.0,-1.5,0,-2,1.0,1.5811,-3.5,-4.25,-2,-5,1.5,2.3717,1.5,2.25,3,0,1.5,2.3717,0.5,0.25,1,0,0.5,0.7906,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.75,1,0,0.5,0.7906,17.0,16.5,18,16,1.0,1.5811,10.0,13.0,16,4,6.0,9.4868,5.0,3.5,8,2,3.0,4.7434,73.0,55.0,109,37,36.0,56.921,-0.62,0.02
Ir2Se6,55.5,44.75,77,34,21.5,33.9945,2.0,2.0,2,2,0.0,0.0,-9.0,-9.5,-8,-10,1.0,1.5811,-2.0,-2.0,-2,-2,0.0,0.0,-5.5,-5.75,-5,-6,0.5,0.7906,2.0,3.0,4,0,2.0,3.1623,0.0,0.0,0,0,0.0,0.0,0.5,0.25,1,0,0.5,0.7906,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,19.5,17.75,23,16,3.5,5.534,12.5,14.25,16,9,3.5,5.534,2.5,2.25,3,2,0.5,0.7906,38.5,32.25,51,26,12.5,19.7642,-0.01,0.28
