Material,Z_Average,Z_Weighted_Average,Z_Max,Z_Min,Z_Std_dev,Z_Weighted_Std_dev,Electronegativity_Average,Electronegativity_Weighted_Average,Electronegativity_Max,Electronegativity_Min,Electronegativity_Std_dev,Electronegativity_Weighted_Std_dev,IonizationPotential_Average,IonizationPotential_Weighted_Average,IonizationPotential_Max,IonizationPotential_Min,IonizationPotential_Std_dev,IonizationPotential_Weighted_Std_dev,ElectronAffinity_Average,ElectronAffinity_Weighted_Average,ElectronAffinity_Max,ElectronAffinity_Min,ElectronAffinity_Std_dev,ElectronAffinity_Weighted_Std_dev,HOMO_Average,HOMO_Weighted_Average,HOMO_Max,HOMO_Min,HOMO_Std_dev,HOMO_Weighted_Std_dev,LUMO_Average,LUMO_Weighted_Average,LUMO_Max,LUMO_Min,LUMO_Std_dev,LUMO_Weighted_Std_dev,r_s_orbital_Average,r_s_orbital_Weighted_Average,r_s_orbital_Max,r_s_orbital_Min,r_s_orbital_Std_dev,r_s_orbital_Weighted_Std_dev,r_p_orbital_Average,r_p_orbital_Weighted_Average,r_p_orbital_Max,r_p_orbital_Min,r_p_orbital_Std_dev,r_p_orbital_Weighted_Std_dev,r_atomic_nonbonded_Average,r_atomic_nonbonded_Weighted_Average,r_atomic_nonbonded_Max,r_atomic_nonbonded_Min,r_atomic_nonbonded_Std_dev,r_atomic_nonbonded_Weighted_Std_dev,r_valence_lastorbital_Average,r_valence_lastorbital_Weighted_Average,r_valence_lastorbital_Max,r_valence_lastorbital_Min,r_valence_lastorbital_Std_dev,r_valence_lastorbital_Weighted_Std_dev,Valence_Average,Valence_Weighted_Average,Valence_Max,Valence_Min,Valence_Std_dev,Valence_Weighted_Std_dev,PeriodicColumn_upto18_Average,PeriodicColumn_upto18_Weighted_Average,PeriodicColumn_upto18_Max,PeriodicColumn_upto18_Min,PeriodicColumn_upto18_Std_dev,PeriodicColumn_upto18_Weighted_Std_dev,NumberUnfilledOrbitals_Average,NumberUnfilledOrbitals_Weighted_Average,NumberUnfilledOrbitals_Max,NumberUnfilledOrbitals_Min,NumberUnfilledOrbitals_Std_dev,NumberUnfilledOrbitals_Weighted_Std_dev,Polarizability_Average,Polarizability_Weighted_Average,Polarizability_Max,Polarizability_Min,Polarizability_Std_dev,Polarizability_Weighted_Std_dev,Heat of formation,Energy above convex hull
B3C10N3,6.0,6.0,7,5,0.8165,1.4142,2.3333,2.1875,3,2,0.4714,0.8547,-10.3333,-10.1875,-8,-13,2.0548,3.568,-0.3333,-0.1875,0,-1,0.4714,0.8547,-5.0,-5.0,-3,-7,1.633,2.8284,3.0,3.0,4,2,0.8165,1.4142,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4.0,4.0,5,3,0.8165,1.4142,14.0,14.0,15,13,0.8165,1.4142,4.0,4.0,5,3,0.8165,1.4142,12.6667,11.9375,20,7,5.4365,9.5006,0.09,0.58
Cl2I2O2,26.0,26.0,53,8,19.4422,33.6749,2.6667,2.6667,3,2,0.4714,0.8165,-13.3333,-13.3333,-11,-16,2.0548,3.559,-2.6667,-2.6667,-2,-3,0.4714,0.8165,-8.0,-8.0,-7,-9,0.8165,1.4142,4.0,4.0,4,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.3333,0.3333,1,0,0.4714,0.8165,0.3333,0.3333,1,0,0.4714,0.8165,0.3333,0.3333,1,0,0.4714,0.8165,10.0,10.0,17,6,4.9666,8.6023,16.6667,16.6667,17,16,0.4714,0.8165,1.3333,1.3333,2,1,0.4714,0.8165,17.6667,17.6667,34,5,12.1198,20.9921,0.01,0.11
InSiTe3,38.3333,43.8,52,14,17.2498,31.342,1.3333,1.6,2,1,0.4714,0.9381,-7.0,-7.8,-5,-9,1.633,3.1496,-0.6667,-1.2,0,-2,0.9428,1.8762,-3.6667,-4.2,-2,-5,1.2472,2.3495,2.6667,2.8,3,2,0.4714,0.8485,0.3333,0.2,1,0,0.4714,0.8485,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,11.0,13.0,16,4,5.099,9.4868,14.3333,15.0,16,13,1.2472,2.4495,3.6667,3.0,5,2,1.2472,2.4495,45.3333,42.0,62,37,11.7851,21.2132,0.13,0.35
CsC2I3N2,30.25,30.0,55,6,23.7632,47.5289,1.75,2.0,3,0,1.0897,2.2361,-9.25,-10.25,-3,-13,3.7666,7.7942,-1.0,-1.375,0,-3,1.2247,2.5617,-5.25,-5.875,-2,-7,2.0463,4.2793,2.75,3.25,4,0,1.6394,3.4278,0.5,0.25,2,0,0.866,1.8028,0.75,0.625,2,0,0.8292,1.6771,0.75,0.625,2,0,0.8292,1.6771,0.75,0.625,2,0,0.8292,1.6771,6.75,8.75,17,1,6.0982,12.8355,11.75,13.75,17,1,6.2998,13.2193,2.25,2.25,4,1,1.299,2.5981,112.75,67.125,399,7,165.5874,343.5161,0.04,0.47
As2,33.0,33.0,33,33,0.0,0.0,2.0,2.0,2,2,0.0,0.0,-9.0,-9.0,-9,-9,0.0,0.0,-1.0,-1.0,-1,-1,0.0,0.0,-5.0,-5.0,-5,-5,0.0,0.0,4.0,4.0,4,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,15.0,15.0,15,15,0.0,0.0,15.0,15.0,15,15,0.0,0.0,3.0,3.0,3,3,0.0,0.0,29.0,29.0,29,29,0.0,0.0,0.01,0.01
Sb4,51.0,51.0,51,51,0.0,0.0,2.0,2.0,2,2,0.0,0.0,-8.0,-8.0,-8,-8,0.0,0.0,-1.0,-1.0,-1,-1,0.0,0.0,-4.0,-4.0,-4,-4,0.0,0.0,4.0,4.0,4,4,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,15.0,15.0,15,15,0.0,0.0,15.0,15.0,15,15,0.0,0.0,3.0,3.0,3,3,0.0,0.0,42.0,42.0,42,42,0.0,0.0,0.09,0.09
V3C2,14.5,16.2,23,6,8.5,12.2589,1.5,1.4,2,1,0.5,0.7211,-8.5,-8.2,-7,-10,1.5,2.1633,0.0,0.0,0,0,0.0,0.0,-4.5,-4.4,-4,-5,0.5,0.7211,1.5,1.2,3,0,1.5,2.1633,0.5,0.6,1,0,0.5,0.7211,0.5,0.6,1,0,0.5,0.7211,0.5,0.6,1,0,0.5,0.7211,0.0,0.0,0,0,0.0,0.0,4.5,4.6,5,4,0.5,0.7211,9.5,8.6,14,5,4.5,6.49,5.5,5.8,7,4,1.5,2.1633,46.0,53.0,81,11,35.0,50.4777,0.02,0.52
Ag2S2,31.5,31.5,47,16,15.5,21.9203,1.5,1.5,2,1,0.5,0.7071,-9.0,-9.0,-7,-11,2.0,2.8284,-1.5,-1.5,-1,-2,0.5,0.7071,-5.5,-5.5,-4,-7,1.5,2.1213,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,8.5,8.5,11,6,2.5,3.5355,13.5,13.5,16,11,2.5,3.5355,1.5,1.5,2,1,0.5,0.7071,35.5,35.5,52,19,16.5,23.3345,0.06,0.12
Ag2Te2,49.5,49.5,52,47,2.5,3.5355,1.5,1.5,2,1,0.5,0.7071,-8.0,-8.0,-7,-9,1.0,1.4142,-1.5,-1.5,-1,-2,0.5,0.7071,-4.5,-4.5,-4,-5,0.5,0.7071,1.5,1.5,3,0,1.5,2.1213,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,13.5,13.5,16,11,2.5,3.5355,13.5,13.5,16,11,2.5,3.5355,1.5,1.5,2,1,0.5,0.7071,44.5,44.5,52,37,7.5,10.6066,0.08,0.13
Al2Te2,32.5,32.5,52,13,19.5,27.5772,1.5,1.5,2,1,0.5,0.7071,-7.0,-7.0,-5,-9,2.0,2.8284,-1.0,-1.0,0,-2,1.0,1.4142,-3.5,-3.5,-2,-5,1.5,2.1213,3.0,3.0,3,3,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,9.5,9.5,16,3,6.5,9.1924,14.5,14.5,16,13,1.5,2.1213,3.5,3.5,5,2,1.5,2.1213,46.0,46.0,55,37,9.0,12.7279,0.11,0.48
GaAs,32.0,32.0,33,31,1.0,1.4142,1.5,1.5,2,1,0.5,0.7071,-7.0,-7.0,-5,-9,2.0,2.8284,-0.5,-0.5,0,-1,0.5,0.7071,-3.5,-3.5,-2,-5,1.5,2.1213,3.5,3.5,4,3,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,14.0,14.0,15,13,1.0,1.4142,14.0,14.0,15,13,1.0,1.4142,4.0,4.0,5,3,1.0,1.4142,40.0,40.0,51,29,11.0,15.5563,0.13,0.48
Au2Br2,57.0,57.0,79,35,22.0,31.1127,2.0,2.0,2,2,0.0,0.0,-10.5,-10.5,-9,-12,1.5,2.1213,-2.5,-2.5,-2,-3,0.5,0.7071,-6.0,-6.0,-5,-7,1.0,1.4142,2.5,2.5,5,0,2.5,3.5355,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,21.0,21.0,25,17,4.0,5.6569,14.0,14.0,17,11,3.0,4.2426,1.0,1.0,1,1,0.0,0.0,28.5,28.5,36,21,7.5,10.6066,0.08,0.24
Au2I2,66.0,66.0,79,53,13.0,18.3848,2.0,2.0,2,2,0.0,0.0,-10.0,-10.0,-9,-11,1.0,1.4142,-2.5,-2.5,-2,-3,0.5,0.7071,-6.0,-6.0,-5,-7,1.0,1.4142,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,21.0,21.0,25,17,4.0,5.6569,14.0,14.0,17,11,3.0,4.2426,1.0,1.0,1,1,0.0,0.0,35.0,35.0,36,34,1.0,1.4142,0.05,0.05
Au2Se2,56.5,56.5,79,34,22.5,31.8198,2.0,2.0,2,2,0.0,0.0,-9.5,-9.5,-9,-10,0.5,0.7071,-2.0,-2.0,-2,-2,0.0,0.0,-5.5,-5.5,-5,-6,0.5,0.7071,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,20.5,20.5,25,16,4.5,6.364,13.5,13.5,16,11,2.5,3.5355,1.5,1.5,2,1,0.5,0.7071,31.0,31.0,36,26,5.0,7.0711,0.2,0.31
Au2Te2,65.5,65.5,79,52,13.5,19.0919,2.0,2.0,2,2,0.0,0.0,-9.0,-9.0,-9,-9,0.0,0.0,-2.0,-2.0,-2,-2,0.0,0.0,-5.0,-5.0,-5,-5,0.0,0.0,1.5,1.5,3,0,1.5,2.1213,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,20.5,20.5,25,16,4.5,6.364,13.5,13.5,16,11,2.5,3.5355,1.5,1.5,2,1,0.5,0.7071,36.5,36.5,37,36,0.5,0.7071,0.03,0.14
Bi2S2,49.5,49.5,83,16,33.5,47.3762,2.0,2.0,2,2,0.0,0.0,-9.0,-9.0,-7,-11,2.0,2.8284,-1.5,-1.5,-1,-2,0.5,0.7071,-5.5,-5.5,-4,-7,1.5,2.1213,3.0,3.0,4,2,1.0,1.4142,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,17.5,17.5,29,6,11.5,16.2635,15.5,15.5,16,15,0.5,0.7071,2.5,2.5,3,2,0.5,0.7071,34.5,34.5,50,19,15.5,21.9203,0.15,0.45
Bi2Te2,67.5,67.5,83,52,15.5,21.9203,2.0,2.0,2,2,0.0,0.0,-8.0,-8.0,-7,-9,1.0,1.4142,-1.5,-1.5,-1,-2,0.5,0.7071,-4.5,-4.5,-4,-5,0.5,0.7071,2.5,2.5,3,2,0.5,0.7071,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,22.5,22.5,29,16,6.5,9.1924,15.5,15.5,16,15,0.5,0.7071,2.5,2.5,3,2,0.5,0.7071,43.5,43.5,50,37,6.5,9.1924,0.08,0.28
Os2Br2,55.5,55.5,76,35,20.5,28.9914,2.0,2.0,2,2,0.0,0.0,-10.5,-10.5,-9,-12,1.5,2.1213,-2.0,-2.0,-1,-3,1.0,1.4142,-6.5,-6.5,-6,-7,0.5,0.7071,2.5,2.5,5,0,2.5,3.5355,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,19.5,19.5,22,17,2.5,3.5355,12.5,12.5,17,8,4.5,6.364,2.5,2.5,4,1,1.5,2.1213,39.0,39.0,57,21,18.0,25.4558,0.57,0.61
Pd2Br2,40.5,40.5,46,35,5.5,7.7782,2.0,2.0,2,2,0.0,0.0,-10.0,-10.0,-8,-12,2.0,2.8284,-1.5,-1.5,0,-3,1.5,2.1213,-5.5,-5.5,-4,-7,1.5,2.1213,1.0,1.0,5,-3,4.0,5.6569,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,13.5,13.5,17,10,3.5,4.9497,13.5,13.5,17,10,3.5,4.9497,0.5,0.5,1,0,0.5,0.7071,26.5,26.5,32,21,5.5,7.7782,0.02,0.27
Ru2Br2,39.5,39.5,44,35,4.5,6.364,2.0,2.0,2,2,0.0,0.0,-9.5,-9.5,-7,-12,2.5,3.5355,-2.0,-2.0,-1,-3,1.0,1.4142,-5.0,-5.0,-3,-7,2.0,2.8284,3.0,3.0,5,1,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,12.5,12.5,17,8,4.5,6.364,12.5,12.5,17,8,4.5,6.364,2.5,2.5,4,1,1.5,2.1213,43.0,43.0,65,21,22.0,31.1127,0.28,0.5
Co2Se2,30.5,30.5,34,27,3.5,4.9497,1.5,1.5,2,1,0.5,0.7071,-8.5,-8.5,-7,-10,1.5,2.1213,-1.5,-1.5,-1,-2,0.5,0.7071,-5.0,-5.0,-4,-6,1.0,1.4142,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,12.5,12.5,16,9,3.5,4.9497,12.5,12.5,16,9,3.5,4.9497,2.5,2.5,3,2,0.5,0.7071,39.5,39.5,53,26,13.5,19.0919,0.1,0.38
Ir2I2,65.0,65.0,77,53,12.0,16.9706,2.0,2.0,2,2,0.0,0.0,-9.5,-9.5,-8,-11,1.5,2.1213,-2.5,-2.5,-2,-3,0.5,0.7071,-6.0,-6.0,-5,-7,1.0,1.4142,2.0,2.0,4,0,2.0,2.8284,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,20.0,20.0,23,17,3.0,4.2426,13.0,13.0,17,9,4.0,5.6569,2.0,2.0,3,1,1.0,1.4142,42.5,42.5,51,34,8.5,12.0208,0.82,0.92
Mo2I2,47.5,47.5,53,42,5.5,7.7782,2.0,2.0,2,2,0.0,0.0,-8.5,-8.5,-6,-11,2.5,3.5355,-2.0,-2.0,-1,-3,1.0,1.4142,-5.5,-5.5,-4,-7,1.5,2.1213,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,11.5,11.5,17,6,5.5,7.7782,11.5,11.5,17,6,5.5,7.7782,3.5,3.5,6,1,2.5,3.5355,60.0,60.0,86,34,26.0,36.7696,0.38,0.7
Pt2I2,65.5,65.5,78,53,12.5,17.6777,2.0,2.0,2,2,0.0,0.0,-10.0,-10.0,-9,-11,1.0,1.4142,-2.5,-2.5,-2,-3,0.5,0.7071,-6.0,-6.0,-5,-7,1.0,1.4142,2.0,2.0,4,0,2.0,2.8284,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,20.5,20.5,24,17,3.5,4.9497,13.5,13.5,17,10,3.5,4.9497,1.5,1.5,2,1,0.5,0.7071,39.0,39.0,44,34,5.0,7.0711,0.36,0.48
Rh2I2,49.0,49.0,53,45,4.0,5.6569,2.0,2.0,2,2,0.0,0.0,-9.5,-9.5,-8,-11,1.5,2.1213,-1.5,-1.5,0,-3,1.5,2.1213,-5.0,-5.0,-3,-7,2.0,2.8284,0.5,0.5,4,-3,3.5,4.9497,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,13.0,13.0,17,9,4.0,5.6569,13.0,13.0,17,9,4.0,5.6569,2.0,2.0,3,1,1.0,1.4142,46.0,46.0,58,34,12.0,16.9706,0.16,0.37
Ta2I2,63.0,63.0,73,53,10.0,14.1421,1.5,1.5,2,1,0.5,0.7071,-9.0,-9.0,-7,-11,2.0,2.8284,-1.5,-1.5,0,-3,1.5,2.1213,-5.0,-5.0,-3,-7,2.0,2.8284,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,18.0,18.0,19,17,1.0,1.4142,11.0,11.0,17,5,6.0,8.4853,4.0,4.0,7,1,3.0,4.2426,61.0,61.0,88,34,27.0,38.1838,0.1,0.4
W2I2,63.5,63.5,74,53,10.5,14.8492,2.0,2.0,2,2,0.0,0.0,-9.5,-9.5,-8,-11,1.5,2.1213,-1.5,-1.5,0,-3,1.5,2.1213,-5.5,-5.5,-4,-7,1.5,2.1213,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,18.5,18.5,20,17,1.5,2.1213,11.5,11.5,17,6,5.5,7.7782,3.5,3.5,6,1,2.5,3.5355,54.5,54.5,75,34,20.5,28.9914,0.48,0.48
Ir2Se2,55.5,55.5,77,34,21.5,30.4056,2.0,2.0,2,2,0.0,0.0,-9.0,-9.0,-8,-10,1.0,1.4142,-2.0,-2.0,-2,-2,0.0,0.0,-5.5,-5.5,-5,-6,0.5,0.7071,2.0,2.0,4,0,2.0,2.8284,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,19.5,19.5,23,16,3.5,4.9497,12.5,12.5,16,9,3.5,4.9497,2.5,2.5,3,2,0.5,0.7071,38.5,38.5,51,26,12.5,17.6777,0.04,0.32
Os2S2,46.0,46.0,76,16,30.0,42.4264,2.0,2.0,2,2,0.0,0.0,-10.0,-10.0,-9,-11,1.0,1.4142,-1.5,-1.5,-1,-2,0.5,0.7071,-6.5,-6.5,-6,-7,0.5,0.7071,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,14.0,14.0,22,6,8.0,11.3137,12.0,12.0,16,8,4.0,5.6569,3.0,3.0,4,2,1.0,1.4142,38.0,38.0,57,19,19.0,26.8701,0.37,0.66
Os2S2,46.0,46.0,76,16,30.0,42.4264,2.0,2.0,2,2,0.0,0.0,-10.0,-10.0,-9,-11,1.0,1.4142,-1.5,-1.5,-1,-2,0.5,0.7071,-6.5,-6.5,-6,-7,0.5,0.7071,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,14.0,14.0,22,6,8.0,11.3137,12.0,12.0,16,8,4.0,5.6569,3.0,3.0,4,2,1.0,1.4142,38.0,38.0,57,19,19.0,26.8701,0.26,0.55
Os2Se2,55.0,55.0,76,34,21.0,29.6985,2.0,2.0,2,2,0.0,0.0,-9.5,-9.5,-9,-10,0.5,0.7071,-1.5,-1.5,-1,-2,0.5,0.7071,-6.0,-6.0,-6,-6,0.0,0.0,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,19.0,19.0,22,16,3.0,4.2426,12.0,12.0,16,8,4.0,5.6569,3.0,3.0,4,2,1.0,1.4142,41.5,41.5,57,26,15.5,21.9203,0.25,0.38
Os2Te2,64.0,64.0,76,52,12.0,16.9706,2.0,2.0,2,2,0.0,0.0,-9.0,-9.0,-9,-9,0.0,0.0,-1.5,-1.5,-1,-2,0.5,0.7071,-5.5,-5.5,-5,-6,0.5,0.7071,1.5,1.5,3,0,1.5,2.1213,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,19.0,19.0,22,16,3.0,4.2426,12.0,12.0,16,8,4.0,5.6569,3.0,3.0,4,2,1.0,1.4142,47.0,47.0,57,37,10.0,14.1421,0.44,0.5
Pt2Se2,56.0,56.0,78,34,22.0,31.1127,2.0,2.0,2,2,0.0,0.0,-9.5,-9.5,-9,-10,0.5,0.7071,-2.0,-2.0,-2,-2,0.0,0.0,-5.5,-5.5,-5,-6,0.5,0.7071,2.0,2.0,4,0,2.0,2.8284,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,20.0,20.0,24,16,4.0,5.6569,13.0,13.0,16,10,3.0,4.2426,2.0,2.0,2,2,0.0,0.0,35.0,35.0,44,26,9.0,12.7279,0.07,0.43
Re2S2,45.5,45.5,75,16,29.5,41.7193,1.5,1.5,2,1,0.5,0.7071,-10.0,-10.0,-9,-11,1.0,1.4142,-1.5,-1.5,-1,-2,0.5,0.7071,-6.0,-6.0,-5,-7,1.0,1.4142,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,13.5,13.5,21,6,7.5,10.6066,11.5,11.5,16,7,4.5,6.364,3.5,3.5,5,2,1.5,2.1213,42.0,42.0,65,19,23.0,32.5269,0.17,0.61
Re2Se2,54.5,54.5,75,34,20.5,28.9914,1.5,1.5,2,1,0.5,0.7071,-9.5,-9.5,-9,-10,0.5,0.7071,-1.5,-1.5,-1,-2,0.5,0.7071,-5.5,-5.5,-5,-6,0.5,0.7071,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,18.5,18.5,21,16,2.5,3.5355,11.5,11.5,16,7,4.5,6.364,3.5,3.5,5,2,1.5,2.1213,45.5,45.5,65,26,19.5,27.5772,0.21,0.51
Ru2Se2,39.0,39.0,44,34,5.0,7.0711,2.0,2.0,2,2,0.0,0.0,-8.5,-8.5,-7,-10,1.5,2.1213,-1.5,-1.5,-1,-2,0.5,0.7071,-4.5,-4.5,-3,-6,1.5,2.1213,2.5,2.5,4,1,1.5,2.1213,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,12.0,12.0,16,8,4.0,5.6569,12.0,12.0,16,8,4.0,5.6569,3.0,3.0,4,2,1.0,1.4142,45.5,45.5,65,26,19.5,27.5772,0.14,0.46
Ru2Te2,48.0,48.0,52,44,4.0,5.6569,2.0,2.0,2,2,0.0,0.0,-8.0,-8.0,-7,-9,1.0,1.4142,-1.5,-1.5,-1,-2,0.5,0.7071,-4.0,-4.0,-3,-5,1.0,1.4142,2.0,2.0,3,1,1.0,1.4142,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,12.0,12.0,16,8,4.0,5.6569,12.0,12.0,16,8,4.0,5.6569,3.0,3.0,4,2,1.0,1.4142,51.0,51.0,65,37,14.0,19.799,0.34,0.59
S2Sb2,33.5,33.5,51,16,17.5,24.7487,2.0,2.0,2,2,0.0,0.0,-9.5,-9.5,-8,-11,1.5,2.1213,-1.5,-1.5,-1,-2,0.5,0.7071,-5.5,-5.5,-4,-7,1.5,2.1213,4.0,4.0,4,4,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,10.5,10.5,15,6,4.5,6.364,15.5,15.5,16,15,0.5,0.7071,2.5,2.5,3,2,0.5,0.7071,30.5,30.5,42,19,11.5,16.2635,0.25,0.48
Sb2Se2,42.5,42.5,51,34,8.5,12.0208,2.0,2.0,2,2,0.0,0.0,-9.0,-9.0,-8,-10,1.0,1.4142,-1.5,-1.5,-1,-2,0.5,0.7071,-5.0,-5.0,-4,-6,1.0,1.4142,4.0,4.0,4,4,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,15.5,15.5,16,15,0.5,0.7071,15.5,15.5,16,15,0.5,0.7071,2.5,2.5,3,2,0.5,0.7071,34.0,34.0,42,26,8.0,11.3137,0.04,0.26
Sn2Te2,51.0,51.0,52,50,1.0,1.4142,1.5,1.5,2,1,0.5,0.7071,-7.5,-7.5,-6,-9,1.5,2.1213,-1.0,-1.0,0,-2,1.0,1.4142,-4.0,-4.0,-3,-5,1.0,1.4142,2.5,2.5,3,2,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,15.0,15.0,16,14,1.0,1.4142,15.0,15.0,16,14,1.0,1.4142,3.0,3.0,4,2,1.0,1.4142,46.5,46.5,56,37,9.5,13.435,0.16,0.44
